"id","age","job","marital","education","default_credit","housing_loan","personal_loan","contact","month","day","duration","campaign","prev_days","prev_num_contact","prev_outcome","decision"
"13571","34","technician","married","high school","no","yes","no","cellular","jul","thu","210","1","999","0","nonexistent","no"
"13572","39","unemployed","married","basic","no","no","no","cellular","jul","thu","120","1","999","0","nonexistent","no"
"13573","42","blue-collar","married","basic","no","no","yes","cellular","jul","thu","880","1","999","0","nonexistent","yes"
"13574","39","blue-collar","married","basic","no","no","yes","cellular","jul","thu","122","1","999","0","nonexistent","no"
"13575","51","admin","married","professional degree","no","yes","no","cellular","jul","thu","132","1","999","0","nonexistent","no"
"13576","51","admin","married","professional degree","no","no","no","cellular","jul","thu","108","1","999","0","nonexistent","no"
"13577","34","technician","married","high school","no","no","no","cellular","jul","thu","481","1","999","0","nonexistent","no"
"13578","34","technician","married","high school","no","yes","yes","cellular","jul","thu","815","1","999","0","nonexistent","no"
"13579","54","blue-collar","divorced","basic","no","yes","yes","cellular","jul","thu","80","1","999","0","nonexistent","no"
"13580","27","blue-collar","married","high school","no","yes","no","cellular","jul","thu","212","1","999","0","nonexistent","no"
"13581","54","blue-collar","divorced","basic","no","no","no","cellular","jul","thu","143","1","999","0","nonexistent","no"
"13582","29","admin","married","university degree","no","no","yes","cellular","jul","thu","160","1","999","0","nonexistent","no"
"13583","54","blue-collar","divorced","basic","no","no","no","cellular","jul","thu","279","1","999","0","nonexistent","no"
"13584","40","technician","married","basic","no","yes","no","cellular","jul","thu","154","1","999","0","nonexistent","no"
"13585","25","technician","married","university degree","no","no","no","cellular","jul","thu","68","1","999","0","nonexistent","no"
"13586","26","admin","married","university degree","no","yes","no","cellular","jul","thu","182","1","999","0","nonexistent","no"
"13587","28","admin","single","high school","no","yes","no","telephone","jul","thu","123","1","999","0","nonexistent","no"
"13588","27","technician","married","professional degree","no","yes","no","telephone","jul","thu","185","1","999","0","nonexistent","no"
"13589","31","blue-collar","single","basic","no","yes","no","cellular","jul","thu","136","1","999","0","nonexistent","no"
"13590","29","blue-collar","single","basic","no","no","no","cellular","jul","thu","173","1","999","0","nonexistent","no"
"13591","31","self-employed","married","basic","no","no","no","cellular","jul","thu","259","1","999","0","nonexistent","no"
"13592","25","blue-collar","married","basic","no","no","no","cellular","jul","thu","157","1","999","0","nonexistent","no"
"13593","41","admin","married","university degree","no","no","no","cellular","jul","thu","277","1","999","0","nonexistent","no"
"13594","25","blue-collar","single","basic","no","no","no","cellular","jul","thu","506","3","999","0","nonexistent","no"
"13595","30","blue-collar","married","professional degree","no","no","no","cellular","jul","thu","66","1","999","0","nonexistent","no"
"13596","30","services","single","high school","no","no","no","cellular","jul","thu","421","1","999","0","nonexistent","no"
"13597","39","admin","married","high school","no","yes","no","cellular","jul","thu","301","1","999","0","nonexistent","no"
"13598","39","self-employed","married","basic","no","no","no","cellular","jul","thu","742","1","999","0","nonexistent","no"
"13599","39","blue-collar","married","university degree","no","no","no","cellular","jul","thu","188","1","999","0","nonexistent","no"
"13600","40","retired","divorced","basic","no","no","no","cellular","jul","thu","123","1","999","0","nonexistent","no"
"13601","29","blue-collar","single","basic","no","yes","no","cellular","jul","thu","633","1","999","0","nonexistent","no"
"13602","39","blue-collar","married","university degree","no","yes","no","cellular","jul","thu","288","1","999","0","nonexistent","no"
"13603","34","services","single","high school","no","no","no","cellular","jul","thu","111","1","999","0","nonexistent","no"
"13604","31","blue-collar","single","basic","no","yes","no","cellular","jul","thu","133","1","999","0","nonexistent","no"
"13605","38","technician","single","professional degree","no","yes","no","cellular","jul","thu","268","1","999","0","nonexistent","no"
"13606","30","blue-collar","single","basic","no","yes","no","cellular","jul","thu","262","1","999","0","nonexistent","no"
"13607","30","blue-collar","single","basic","no","yes","no","cellular","jul","thu","307","1","999","0","nonexistent","no"
"13608","30","blue-collar","married","basic","no","yes","no","cellular","jul","thu","58","1","999","0","nonexistent","no"
"13609","30","blue-collar","single","basic","no","yes","yes","cellular","jul","thu","446","1","999","0","nonexistent","no"
"13610","27","admin","single","university degree","no","yes","no","cellular","jul","thu","252","1","999","0","nonexistent","no"
"13611","33","self-employed","married","basic","no","no","no","cellular","jul","thu","356","1","999","0","nonexistent","no"
"13612","27","technician","married","professional degree","no","no","no","cellular","jul","thu","102","9","999","0","nonexistent","no"
"13613","33","self-employed","married","basic","no","yes","no","cellular","jul","thu","151","1","999","0","nonexistent","no"
"13614","31","blue-collar","single","basic","no","yes","no","cellular","jul","thu","143","1","999","0","nonexistent","no"
"13615","32","technician","married","basic","no","yes","no","cellular","jul","thu","133","1","999","0","nonexistent","no"
"13616","33","self-employed","married","basic","no","no","no","cellular","jul","thu","466","1","999","0","nonexistent","no"
"13617","33","self-employed","married","basic","no","yes","no","cellular","jul","thu","226","1","999","0","nonexistent","no"
"13618","31","blue-collar","single","basic","no","yes","yes","cellular","jul","thu","380","1","999","0","nonexistent","no"
"13619","33","self-employed","married","basic","no","no","no","cellular","jul","thu","358","1","999","0","nonexistent","no"
"13620","33","self-employed","married","basic","no","yes","no","cellular","jul","thu","209","1","999","0","nonexistent","no"
"13621","27","technician","single","university degree","no","no","no","cellular","jul","thu","114","1","999","0","nonexistent","no"
"13622","32","services","divorced","high school","no","yes","no","cellular","jul","thu","207","1","999","0","nonexistent","no"
"13623","24","services","married","high school","no","no","no","telephone","jul","thu","139","1","999","0","nonexistent","no"
"13624","41","blue-collar","single","basic","no","yes","no","cellular","jul","thu","421","6","999","0","nonexistent","no"
"13625","45","blue-collar","divorced","high school","no","yes","yes","cellular","jul","thu","112","1","999","0","nonexistent","no"
"13626","24","admin","single","high school","no","yes","no","cellular","jul","thu","165","2","999","0","nonexistent","no"
"13627","45","blue-collar","divorced","high school","no","no","no","cellular","jul","thu","323","1","999","0","nonexistent","no"
"13628","30","blue-collar","married","basic","no","yes","no","cellular","jul","thu","400","1","999","0","nonexistent","no"
"13629","30","blue-collar","married","basic","no","no","no","cellular","jul","thu","428","1","999","0","nonexistent","no"
"13630","54","blue-collar","married","high school","no","no","yes","cellular","jul","thu","313","1","999","0","nonexistent","no"
"13631","28","admin","single","high school","no","no","no","cellular","jul","thu","720","2","999","0","nonexistent","yes"
"13632","31","technician","single","university degree","no","yes","yes","cellular","jul","thu","328","1","999","0","nonexistent","no"
"13633","30","entrepreneur","single","university degree","no","no","no","cellular","jul","thu","361","2","999","0","nonexistent","no"
"13634","30","admin","single","basic","no","yes","no","telephone","jul","thu","45","1","999","0","nonexistent","no"
"13635","32","admin","single","high school","no","no","no","cellular","jul","thu","85","1","999","0","nonexistent","no"
"13636","49","housemaid","married","professional degree","no","yes","no","telephone","jul","thu","645","2","999","0","nonexistent","no"
"13637","32","self-employed","single","professional degree","no","yes","no","telephone","jul","thu","73","1","999","0","nonexistent","no"
"13638","31","blue-collar","single","basic","no","yes","no","cellular","jul","thu","486","1","999","0","nonexistent","no"
"13639","33","admin","single","high school","no","yes","no","telephone","jul","thu","180","6","999","0","nonexistent","no"
"13640","22","technician","single","basic","no","no","no","telephone","jul","thu","83","1","999","0","nonexistent","no"
"13641","29","admin","married","university degree","no","yes","no","telephone","jul","thu","123","1","999","0","nonexistent","no"
"13642","29","blue-collar","single","basic","no","no","no","cellular","jul","thu","190","1","999","0","nonexistent","no"
